GET	/api/dashboard/contract-stats	DashboardOverviewController.contractStats
GET	/api/dashboard/customer-overview-stats	DashboardOverviewController.customerOverviewStats
GET	/api/dashboard/energy-electricity-consumption	DashboardOverviewController.electricityConsumption
GET	/api/dashboard/energy-water-consumption	DashboardOverviewController.waterConsumption
GET	/api/dashboard/factory-rental-stats	DashboardOverviewController.factoryRentalStats
GET	/api/dashboard/meter-statistics	DashboardOverviewController.meterStatistics
GET	/api/dashboard/revenue-stats	DashboardOverviewController.revenueStats
GET	/api/dashboard/workbench-todos	DashboardOverviewController.workbenchTodos
GET	/api/dashboard/workspace/list	WorkspaceController.list
GET	/api/factory/{id}	FactoryController.detail
GET	/api/factory/available-list	FactoryController.availableList
GET	/api/factory/list	FactoryController.list
GET	/api/factory/list-by-park	FactoryController.listByPark
GET	/api/finance/{id}	FinanceController.detail
GET	/api/finance/bill-name-options	FinanceController.billNameOptions
GET	/api/finance/list	FinanceController.list
GET	/api/finance/profit-statement	FinanceController.profitStatement
GET	/api/hezhong/meterinfo/data	HezhongController.meterData
GET	/api/hezhong/meterinfo/tree	HezhongController.meterTree
GET	/api/hezhong/waterinfo/data	HezhongController.waterData
GET	/api/hezhong/waterinfo/tree	HezhongController.waterTree
GET	/api/hrm/attendance/config	HrmController.attendanceConfig
GET	/api/hrm/attendance/device	HrmController.attendanceDevice
GET	/api/hrm/attendance/list	HrmController.attendanceList
GET	/api/hrm/attendance/locations	HrmController.attendanceLocations
GET	/api/hrm/attendance/payroll-rule	HrmController.attendancePayrollRule
GET	/api/hrm/attendance/payroll-summary	HrmController.attendancePayrollSummary
GET	/api/hrm/attendance/stats	HrmController.attendanceStats
GET	/api/hrm/attendance/today	HrmController.todayAttendance
GET	/api/hrm/employee/{id}	HrmController.employeeDetail
GET	/api/hrm/employee/accounts	HrmController.employeeAccounts
GET	/api/hrm/employee/list	HrmController.employeeList
GET	/api/hrm/leaveapplication/list	HrmController.leaveApplicationList
GET	/api/hrm/leaveapplication/park	HrmController.leaveApplicationParks
GET	/api/hrm/leaveapplication/parks	HrmController.leaveApplicationParksAlias
GET	/api/hrm/trajectory/export	HrmController.trajectoryExport
GET	/api/hrm/trajectory/list	HrmController.trajectoryList
GET	/api/image/content/{fileName:.+}	ImageController.content
GET	/api/internal/health/infrastructure	InfrastructureHealthController.infrastructure
GET	/api/investment/{id}	InvestmentController.detail
GET	/api/investment/agent-stats	InvestmentController.agentStats
GET	/api/investment/agents/lookup	InvestmentController.lookupAgent
GET	/api/investment/list	InvestmentController.list
GET	/api/investment/park-list	InvestmentController.parkList
GET	/api/investment/radar/analysis/summary	InvestmentController.radarAnalysisSummary
GET	/api/investment/radar/analytics/acquisition	InvestmentController.radarAcquisitionAnalytics
GET	/api/investment/radar/analytics/channel	InvestmentController.radarChannelAnalytics
GET	/api/investment/radar/analytics/roi	InvestmentController.radarRoiAnalytics
GET	/api/investment/radar/analytics/sales	InvestmentController.radarSalesAnalytics
GET	/api/investment/radar/analytics/sales-funnel	InvestmentController.radarSalesFunnelAnalytics
GET	/api/investment/radar/analytics/template	InvestmentController.radarTemplateAnalytics
GET	/api/investment/radar/analytics/template-conversion	InvestmentController.radarTemplateConversionAnalytics
GET	/api/investment/radar/collect/task/{taskId}	InvestmentController.radarCollectTaskDetail
GET	/api/investment/radar/contact-restriction/audit/list	InvestmentController.contactRestrictionAuditList
GET	/api/investment/radar/contact-restriction/export	InvestmentController.contactRestrictionExport
GET	/api/investment/radar/contact-restriction/list	InvestmentController.contactRestrictionList
